# Rime table
# coding: utf-8
#@/db_name	custom_phrase_double.txt
#@/db_type	tabledb
#
# 自定义短语
# 可为方案增加一些要置顶的词汇及短语，例如邮箱、手机号、常用短语等等。编码可以随便起，不限于拼音。
#
# 此文件，列出数千常用单字的自然码单辅编码，用于减少翻页，加快单字输入。
#
# 适用于双拼。全拼默认为 custom_phrase.txt ，且上面的 db_name 为 custom_phrase.txt
#
# 以 Tab 分割：词汇<Tab>编码<Tab>权重
#
# 这个文件内的字词会占据最高权重（即排在候选项的最前面，因为指定了高权重 custom_phrase/initial_quality: 99）。
# 但不与其他翻译器互相造词，如果使用了完整编码，那么这个字或词将无法参与造词，即自造词无法被记住。
# 所以只建议固定非完整拼音的编码，如果需求是置顶指定拼音的候选项，请参考方案中的 pin_cand_filter。
#
# 最下面的英文是因为一些常用单词的第一候选项被纠错覆盖了，如 Amazon 被纠错为「a ma zong 阿妈粽」，期望的 Amazon 跑到第二个候选项了，所以这里给它固定死喽。
#
# version: "2024-03-12"
#
# 此行之后不能写注释

#噷	hm
#呣	m
#呒	m

当	dhyb
党	dhsp
档	dheb
挡	dhub
裆	dhtb
荡	dhle
铛	dhzb
宕	dhwm
砀	dhme
凼	dhkm
珰	dhnb
谠	dhsp
菪	dhlm
垱	dhgb
筜	dhrb
𣗋	dhep
𬍡	dhki
到	dkyp
道	dkhu
刀	dkpd
倒	dkjp
岛	dkxv
导	dkvk
盗	dkwa
叨	dkdp
氘	dkvp
稻	dkxp
捣	dkuv
悼	dkhn
纛	dkai
蹈	dkpp
祷	dkfk
捯	dkup
忉	dkhp
帱	dkrk
舠	dkip
鱽	dkwp
的	deui
得	dewk
地	dege
德	dewh
锝	dezk
嘚	dedk
得	dzwk
嘚	dzdk
扽	dfus
等	dgrk
灯	dgca
登	dghz
邓	dgrt
蹬	dgpz
凳	dgho
瞪	dgqz
噔	dgdz
镫	dgzz
戥	dgop
磴	dgmz
嶝	dgvz
澄	dgkz
璒	dgnz
地	dige
第	dirt
低	diji
滴	dikc
底	dixi
帝	diir
迪	didu
敌	diah
蒂	dilr
抵	diui
笛	dird
递	dihu
狄	dimc
弟	diht
镝	dizc
氐	dibi
嫡	dibc
堤	digt
骶	difi
棣	diek
邸	dibt
的	diui
碲	dimr
嘀	didc
睇	diqt
禘	difr
谛	disr
籴	dijp
砥	dimi
鞮	ditt
涤	dike
荻	dilc
菂	dili
娣	dibt
诋	disi
觌	dine
羝	digi
柢	diei
翟	dizu
杕	diem
髢	dipe
坻	digi
茋	dili
缔	diir
踶	dipt
媂	dibr
提	diut
蹢	dipc
玓	dini
䃅	dimn
䗖	dicr
𤧛	dinr
𬱖	didw
嗲	dwdl
点	dmyc
店	dmxd
电	dmoa
垫	dmug
碘	dmmh
殿	dmcr
颠	dmnw
典	dmih
滇	dmkh
甸	dmnq
掂	dmud
簟	dmrn
癫	dmaw
巅	dmvw
奠	dmhm
靛	dmat
钿	dmzq
踮	dmpd
佃	dmjq
淀	dmkt
玷	dmnd
惦	dmhd
坫	dmgd
癜	dmar
扂	dmmd
阽	dmtd
琔	dmnt
掉	dcun
调	dcsd
吊	dcdr
屌	dccr
叼	dcdf
钓	dczi
雕	dcmu
刁	dcaf
貂	dcmd
凋	dcwd
鲷	dcwd
碉	dcmd
铫	dczw
窎	dcex
铞	dczr
汈	dckf
跌	dxph
爹	dxhl
叠	dxrf
碟	dxme
蝶	dxce
迭	dxtu
谍	dxse
牒	dxae
昳	dxoh
鲽	dxwe
喋	dxde
堞	dxge
瓞	dxyh
耋	dxqy
垤	dxgy
绖	dxiy
楪	dxee
蹀	dxpe
𫶇	dxvr
定	dywt
顶	dyaw
丁	dyad
盯	dyqa
订	dysa
钉	dyza
鼎	dyqa
叮	dyda
碇	dymt
町	dyqa
腚	dyvt
锭	dyzt
玎	dyna
啶	dydt
酊	dyya
仃	dyja
疔	dyaa
耵	dyqa
萣	dylt
丢	dqtk
铥	dqzk
懂	dshd
动	dsbs
东	dsry
洞	dskd
冻	dswy
冬	dshw
董	dsld
栋	dsey
咚	dsdw
氡	dsvw
侗	dsjd
鸫	dsrx
胴	dsvd
峒	dsvd
恫	dshd
硐	dsmd
岽	dsvy
垌	dsgd
胨	dsvy
𬟽	dscy
都	dbqt
斗	dbjd
抖	dbuj
豆	dbzd
逗	dbzu
兜	dbup
痘	dbaz
陡	dbtp
窦	dbem
读	dbsm
蔸	dblp
蚪	dbcj
钭	dbzj
篼	dbrp
读	dusm
度	duxr
都	duqt
赌	duoo
毒	duak
堵	dugo
杜	dueg
独	dumc
渡	dukr
督	duyq
肚	duvg
镀	duzr
笃	durn
嘟	dudt
蠹	dunc
睹	duqo
妒	dubm
犊	duqm
渎	dukm
椟	duem
牍	duam
阇	duao
厾	duak
芏	dulg
黩	dupm
髑	dufc
𬭊	duzg
端	dril
段	drur
短	droz
断	drpt
椴	drer
锻	drzr
缎	drir
耑	drvl
煅	drcr
塅	drgr
簖	drrt
瑖	drnr
对	dvrk
队	dvtj
怼	dvrh
堆	dvgu
兑	dvhp
碓	dvmu
祋	dvfr
㨃	dvuh
吨	dpds
蹲	dppk
盾	dpxq
炖	dpcs
顿	dpfw
惇	dphh
墩	dpgh
遁	dpxu
钝	dpzs
敦	dpgh
趸	dpfp
囤	dprs
盹	dpqs
沌	dpks
镦	dpzh
礅	dpmh
蹾	dpph
砘	dpms
多	doll
躲	doze
夺	domk
剁	doop
朵	dooe
堕	dotg
度	doxr
舵	doiv
跺	dope
铎	dozu
哆	dodl
踱	dopr
惰	dohv
垛	doge
咄	dodm
掇	dour
埵	dogg
亸	dogn
驮	donm
哚	dode
剟	dorp
裰	dotr
饳	doqm
㙍	dogr
额	eeww
恶	eefh
呃	eedz
俄	eejp
饿	eeqp
鹅	eetx
厄	eexz
讹	eesv
鳄	eewa
鄂	eedt
娥	eebp
欸	eeke
蛾	eecp
颚	eedw
腭	eeva
锇	eezp
扼	eeuz
阿	eetz
轭	eeyz
莪	eelp
遏	eeou
谔	eesa
屙	eecz
萼	eela
锷	eeza
鹗	eedx
愕	eeha
峨	eevp
涐	eekp
垩	eefg
崿	eeva
噩	eend
哦	eedp
婀	eebz
姶	eebd
苊	eelz
堨	eegf
𥔲	eema
𫫇	eedh
诶	eiso
欸	eike
嗯	endh
恩	enrh
摁	enuh
蒽	enlh
嗯	egdh
而	erle
二	erme
儿	erpe
耳	erqe
尔	erxy
贰	erpo
饵	erqq
迩	erxu
铒	erzq
珥	ernq
鸸	erlx
洱	erkq
鲕	erwl
耏	erle
陑	ertl
咡	erdq
发	fasi
法	fakk
伐	fajp
罚	fayp
阀	faap
乏	fatr
筏	farp
珐	fank
垡	fajg
砝	famk
反	fjxr
饭	fjqr
翻	fjtz
犯	fjmz
范	fjlz
泛	fjkr
凡	fjoi
番	fjtq
烦	fjcw
返	fjxu
帆	fjri
藩	fjlq
繁	fjei
梵	fjei
樊	fjem
蕃	fjlq
贩	fjor
钒	fjzi
矾	fjmi
幡	fjrq
燔	fjcq
氾	fjkz
蘩	fjli
璠	fjnq
蹯	fjpq
畈	fjqr
墦	fjgq
𫔍	fjzq
𬸪	fjtx
放	fhlh
方	fhlf
防	fhtl
房	fhml
仿	fhjl
坊	fhgl
芳	fhll
访	fhsl
钫	fhzl
昉	fhol
纺	fhil
枋	fhel
鲂	fhwl
妨	fhbl
肪	fhvl
舫	fhil
蚄	fhcl
邡	fhlt
牥	fhql
非	fzrf
费	fzto
飞	fzcf
肺	fzvr
废	fzxi
肥	fzvm
菲	fzlr
妃	fzbv
匪	fznr
绯	fzir
斐	fzrv
吠	fzdm
沸	fzkt
啡	fzdr
霏	fztr
榧	fzer
扉	fzmr
腓	fzvr
淝	fzkm
蜚	fzrc
朏	fzvm
镄	fzzo
诽	fzsr
痱	fzar
翡	fzrz
狒	fzmt
鲱	fzwr
悱	fzhr
芾	fzlr
棐	fzre
剕	fzrp
篚	fzrr
𬴂	fznr
分	ffhp
粉	ffpp
份	ffjp
坟	ffgv
芬	fflp
粪	ffph
焚	ffec
汾	ffkp
酚	ffyp
忿	ffhh
愤	ffho
奋	ffmq
偾	ffjo
纷	ffip
氛	ffvp
棻	ffle
棼	ffep
鲼	ffwo
瀵	ffkh
玢	ffnp
翂	ffzp
吩	ffdp
坋	ffgp
鼢	ffpp
豮	ffjo
𣸣	ffko
风	fgob
封	fggk
冯	fgwn
峰	fgva
疯	fgab
缝	fgiu
奉	fgau
逢	fghu
锋	fgza
丰	fgaf
凤	fgor
枫	fgeb
蜂	fgca
俸	fgju
沣	fgka
讽	fgsb
葑	fglk
沨	fgkb
烽	fgca
酆	fgvt
唪	fgdu
砜	fgmb
崶	fgvk
赗	fgoq
浲	fgka
佛	fojt
否	fbcd
缶	fbaf
负	fuxo
附	futk
服	fuvr
副	fufp
付	fujk
福	fufq
府	fuxk
复	fueh
富	fuwq
夫	fuhf
赴	fupy
父	fuhb
扶	fuuh
氟	fuvt
赋	fuos
弗	futf
符	furk
伏	fujm
傅	fujk
幅	furq
敷	funh
芙	fulh
斧	fuht
釜	fuhz
腹	fuvh
浮	fukh
辅	fuyn
妇	fubb
甫	funf
覆	fuvh
抚	fuud
拂	fuut
腐	fuxj
缚	fuik
俘	fujh
俯	fujk
腑	fuvk
辐	fuyq
孚	fuyh
孵	fubh
佛	fujt
阜	futn
凫	fuxo
肤	fuvh
蝠	fucq
祓	fufi
脯	fuvn
芣	fulc
黼	fucn
鄜	fuxt
馥	fuxh
涪	fukd
桴	fueh
黻	fuci
苻	fulk
拊	fuuk
麸	fuah
郛	fuyt
玞	funh
簠	fura
绂	fuii
宓	fuwt
跗	fupk
茯	fulm
赙	fuok
莩	fulh
趺	fuph
茀	fult
蝮	fuch
稃	fuxh
匐	funq
罘	fuyc
驸	funk
怫	fuht
呋	fudh
袱	futm
洑	fukm
榑	fuek
鲋	fuwk
菔	fulr
滏	fukz
芾	fulr
咐	fudk
幞	furi
艴	futm
绋	fuit
蚨	fuch
韨	fugi
琈	funh
垺	fugh
讣	fusy
蜉	fuch
砆	fumh
㕮	fudb
㳇	fukb
𫓧	fuzh
𫖯	fupw
尬	gaop
嘎	gadp
噶	gadf
伽	gajd
尕	gavy
钆	gaza
咖	gadd
旮	gako
尜	gayy
轧	gaya
戛	gafp
该	glsk
改	glvh
盖	glga
钙	glza
概	gled
丐	glfa
垓	glgk
陔	gltk
溉	glkd
赅	glok
荄	gllk
戤	glvp
晐	glok
𬮿	gltv
感	gjnh
干	gjeg
敢	gjah
肝	gjve
杆	gjee
赶	gjpe
甘	gjzg
柑	gjez
淦	gjkz
赣	gjxo
苷	gjlz
擀	gjue
绀	gjiz
竿	gjre
尴	gjoa
橄	gjeh
秆	gjxe
酐	gjye
鳡	gjwh
玕	gjne
矸	gjme
泔	gjkz
坩	gjgz
旰	gjoe
疳	gjaz
澉	gjkh
虷	gjce
㽏	gjkz
刚	ghmp
岗	ghvb
港	ghkv
杠	gheu
缸	ghau
钢	ghzb
纲	ghib
肛	ghvu
冈	ghmb
罡	ghys
矼	ghmu
扛	ghuu
戆	ghxh
冮	ghwu
堽	ghgs
筻	ghrb
㭎	gheb
鿍	ghgv
高	gkgg
搞	gkug
稿	gkxg
告	gkqd
膏	gkgv
糕	gkpc
镐	gkzg
诰	gksd
皋	gkun
锆	gkzd
郜	gkqt
缟	gkig
睾	gktg
藁	gkle
杲	gkoe
篙	gkrg
槔	gken
羔	gkgc
槁	gkeg
筶	gkrd
个	gejg
各	gesg
哥	gezz
歌	geze
格	gees
割	gewp
隔	getn
咯	geds
搁	geus
戈	gepg
葛	gelf
阁	geas
铬	gezs
鸽	gejx
镉	gezn
革	getg
嗝	gedn
硌	gems
膈	gevn
鬲	geng
胳	gevs
蛤	gecd
骼	gefs
盖	gega
舸	geiz
圪	gega
疙	geaa
饹	geqs
滆	gekn
袼	gets
哿	gesz
仡	geja
合	gejd
虼	geca
塥	gegn
给	gzid
跟	gfpi
根	gfei
哏	gfdi
艮	gfig
亘	gfff
茛	gfli
更	ggfb
梗	ggeb
羹	gggm
耿	ggqc
耕	ggaq
庚	ggxj
埂	gggb
哽	ggdb
赓	ggxo
暅	ggof
鲠	ggwb
浭	ggkb
颈	ggrw
绠	ggib
鹒	ggxx
𬒔	ggmv
共	gslh
供	gsjh
弓	gsbg
工	gsug
公	gshk
宫	gswd
攻	gsuh
功	gsus
拱	gsuh
龚	gsth
汞	gsuk
贡	gsuo
恭	gslh
巩	gsui
躬	gszb
肱	gsvk
觥	gsxm
蚣	gsck
珙	gsnh
䢼	gslt
硔	gsmh
狗	gbmg
够	gbgl
勾	gbnk
钩	gbzk
购	gbok
沟	gbkk
苟	gblg
构	gbek
垢	gbgd
篝	gbrg
遘	gbqu
彀	gbgr
诟	gbsd
觏	gbqe
媾	gbbg
枸	gbeg
姤	gbbd
雊	gbgu
鞲	gbtg
句	gbgj
笱	gbrg
缑	gbio
佝	gbjg
岣	gbvg
耇	gbqg
故	guch
股	guvr
古	gucg
鼓	guhc
谷	guhg
骨	gufg
顾	guxw
钴	guzc
雇	gumu
孤	guhy
固	gurc
菇	gulc
姑	gubc
蛊	guca
箍	gurr
估	gujc
咕	gudc
瞽	guhq
沽	gukc
菰	guly
诂	gusc
辜	gucn
毂	gugr
榖	gugr
觚	guxy
贾	guvo
酤	guyc
锢	guzc
崮	guvc
堌	gugc
蛄	gucc
罟	guyc
汩	guko
鹘	gufx
轱	guyc
牯	guqc
嘏	gucr
梏	gued
鲴	guwc
呱	gudy
鹄	guqx
痼	guac
鸪	gucx
羖	gugr
瀔	gukr
臌	guvc
馉	guqf
牿	guqd
蓇	gulf
𦙶	guvc
挂	gwug
刮	gwap
瓜	gwyg
卦	gwgy
寡	gwwp
呱	gwdy
剐	gwdp
胍	gwvy
褂	gwty
栝	gwea
鸹	gwax
诖	gwsg
怪	gyhg
乖	gylv
拐	gyus
夬	gynj
掴	gyui
管	grrk
关	grhm
官	grwk
观	grre
馆	grqk
冠	grwk
灌	grku
罐	grau
棺	grek
贯	grko
惯	grho
毌	grku
倌	grjk
掼	gruo
瓘	grnu
祼	grfe
鹳	grlx
琯	grnk
鳏	grwk
筦	grrp
爟	grcu
盥	grpa
涫	grkk
纶	grij
莞	grlp
鳤	grwk
蒄	grlk
光	gdmg
广	gdxg
逛	gdmu
咣	gddm
洸	gdkm
桄	gdem
犷	gdmx
胱	gdvm
垙	gdgm
珖	gdnm
𨐈	gdym
贵	gvco
归	gvpb
鬼	gvag
柜	gven
跪	gvpz
轨	gvyk
硅	gvmg
龟	gvwg
桂	gveg
圭	gvgg
规	gvhe
诡	gvsz
瑰	gvna
珪	gvng
簋	gvra
癸	gvhm
妫	gvbi
邽	gvgt
鲑	gvwg
刿	gvvp
晷	gvod
闺	gvag
桧	gveb
刽	gvjp
鳜	gvwe
鬶	gvhn
宄	gvwk
庋	gvxc
匦	gvnk
皈	gvur
炅	gvoc
姽	gvbz
筀	gvrg
滚	gpkk
棍	gpev
鲧	gpwi
辊	gpyv
衮	gptk
绲	gpiv
磙	gpmk
过	goku
国	gori
锅	gozj
郭	gogt
果	goqe
裹	gote
粿	gope
虢	goyz
椁	goeh
馘	gohf
腘	govi
掴	goui
馃	goqe
崞	govh
呙	godj
帼	gori
蝈	goci
聒	goqa
蜾	goce
涡	gokj
埚	gogj
𬇹	goki
哈	hadd
蛤	hacd
铪	hazd
还	hlcu
海	hlkk
嗨	hldk
害	hlwd
氦	hlvk
孩	hlhk
亥	hlkh
嗐	hldd
醢	hlya
骇	hlnk
骸	hlfk
咳	hldk
咍	hldd
胲	hlvk
含	hjjd
喊	hjdd
汉	hjkr
韩	hjng
汗	hjke
寒	hjww
邯	hjzt
函	hjam
憨	hjah
焊	hjce
旱	hjoe
焓	hjcd
悍	hjhe
罕	hjwe
涵	hjkm
翰	hjnz
憾	hjhh
酣	hjyz
撼	hjuh
瀚	hjkz
颔	hjjw
晗	hjod
捍	hjue
蚶	hjcz
鼾	hjoe
扞	hjue
菡	hjlm
邗	hjet
琀	hjnd
暵	hjoh
犴	hjme
顸	hjew
撖	hjuh
浛	hjkd
虷	hjce
㘎	hjdh
垾	hjge
崡	hjvm
嵅	hjvd
蔊	hjle
行	hhpx
杭	hheo
航	hhio
夯	hhms
沆	hhko
颃	hhzw
绗	hhip
巷	hhlv
吭	hhdo
好	hkbh
号	hkda
薅	hklk
耗	hkav
浩	hkkd
豪	hkgj
壕	hkgj
嚎	hkdj
郝	hkgt
蚝	hkcv
皓	hkud
蒿	hklg
毫	hkgv
昊	hkom
皞	hkun
濠	hkkj
灏	hkkw
貉	hkms
鄗	hkgt
淏	hkkm
嗥	hkdn
颢	hkow
镐	hkzg
嚆	hkdg
和	hexd
喝	hedf
核	heek
盒	heja
何	hejz
合	hejd
河	hekz
呵	hedz
贺	heso
鹤	hewx
赫	hegc
荷	helz
禾	hexh
阖	heaa
龁	hela
嗬	hedz
褐	hetf
曷	heof
颌	hejw
郃	hejt
盍	hega
涸	hekc
诃	hesz
鹖	heox
劾	heks
貉	hems
纥	heia
盉	hexa
壑	hegg
吓	hedy
龢	hejx
熇	hecg
菏	helz
饸	heqd
翮	henz
翯	hezg
阂	heak
垎	hegs
隺	hewu
鞨	hetf
𬌗	held
黑	hzph
嘿	hzdp
𬭶	hzzp
很	hfwi
恨	hfhi
狠	hfmi
痕	hfai
𬣳	hfsi
哼	hgdr
横	hgen
恒	hghf
衡	hgpw
亨	hggr
珩	hgnp
桁	hgep
蘅	hglw
鸻	hgpx
姮	hgbf
行	hgpx
堼	hggg
红	hsiu
烘	hsch
宏	hswk
哄	hsdh
轰	hsyr
虹	hscu
洪	hskh
鸿	hskx
薨	hslv
弘	hsbk
泓	hskk
纮	hsik
闳	hsak
吽	hsdq
竑	hsik
黉	hskn
翃	hsnz
訇	hsns
蕻	hslh
唝	hsdo
讧	hssu
荭	hslu
玒	hsnu
谼	hshh
𫟹	hszh
𬭎	hszk
后	hbxd
厚	hbxh
吼	hbda
侯	hbjo
猴	hbmo
候	hbjo
喉	hbdo
齁	hbog
鲎	hbkw
堠	hbgo
垕	hbxg
逅	hbxu
糇	hbpo
瘊	hbao
骺	hbfd
篌	hbro
郈	hbxt
鲘	hbwd
𬭤	hbzo
壶	hugc
户	humh
湖	hukv
胡	hucv
虎	huzh
乎	hutn
糊	hupv
和	huxd
互	hufb
呼	hudn
护	huum
沪	hukm
忽	hunh
弧	huby
狐	humy
唬	hudz
核	huek
斛	huxj
瑚	hunv
瓠	humy
縠	hugr
笏	hure
鹄	huqx
鄠	hutt
葫	hulv
煳	hucv
扈	humm
烀	hucn
祜	hufc
怙	huhc
惚	huhh
觳	hugr
鹘	hufx
岵	huvc
唿	hudh
冱	huwb
鹱	huxr
鳠	huwr
蝴	hucv
琥	hunz
淴	hukh
浒	hukn
鹕	hucx
醐	huyv
槲	huej
滹	hukn
囫	hure
戽	humj
嫭	hubn
轷	huyn
猢	humv
昈	huom
昒	huoe
花	hwlv
化	hwjv
画	hwfm
话	hwsa
滑	hwkf
华	hwjn
划	hwpp
哗	hwdn
桦	hwen
婳	hwbm
骅	hwnn
猾	hwmf
砉	hwam
铧	hwzn
觟	hwxg
坏	hygc
怀	hyhc
淮	hyku
踝	hype
槐	hyea
徊	hywd
换	hrum
还	hrcu
环	hrnc
患	hrdh
幻	hria
缓	hrir
欢	hrre
唤	hrdm
嬛	hrbt
桓	href
寰	hrwt
浣	hrkp
焕	hrcm
獾	hrmu
涣	hrkm
洹	hrkf
圜	hrrt
豢	hrhj
郇	hrnt
鲩	hrwp
奂	hrxm
宦	hrwq
萑	hrlu
逭	hrwu
擐	hrut
缳	hrit
鹮	hryx
澴	hrkt
镮	hrzt
漶	hrkh
鬟	hrpt
睆	hrqp
痪	hram
貆	hrmf
峘	hrvf
锾	hrzr
㬊	hror
荁	hrlf
𤩽	hrnm
𬘫	hrip
黄	hdnh
慌	hdho
皇	hdun
晃	hdom
荒	hdlo
谎	hdso
簧	hdrn
煌	hdcn
篁	hdrn
凰	hdon
幌	hdrm
蝗	hdcn
恍	hdhm
滉	hdkm
遑	hduu
潢	hdkn
璜	hdnn
湟	hdkn
磺	hdmn
肓	hdfv
锽	hdzn
徨	hdwn
惶	hdhn
鳇	hdwn
隍	hdtn
喤	hddn
艎	hdin
癀	hdan
蟥	hdcn
媓	hdbn
瑝	hdnn
㿠	hdum
𨱑	hdzn
会	hvjb
回	hvrd
灰	hvnc
毁	hvpr
汇	hvkn
惠	hvnh
茴	hvld
绘	hvib
挥	hvuy
辉	hvmy
悔	hvhk
慧	hvah
喙	hvdj
晖	hvoy
烩	hvcb
讳	hvsg
恢	hvhc
徽	hvwh
卉	hvnl
虺	hvfc
蕙	hvlh
秽	hvxl
麾	hvzv
晦	hvok
诲	hvsk
隳	hvth
恚	hvgh
荟	hvlb
浍	hvkb
洄	hvkd
翚	hvzy
贿	hvov
翙	hvvz
咴	hvdc
珲	hvny
蛔	hvcd
彗	hvab
哕	hvdl
诙	hvsc
袆	hvtg
橞	hveh
蟪	hvch
桧	hveb
溃	hvko
烠	hvcv
硊	hvmz
㧑	hvui
𬤝	hvsh
𬭬	hvzb
混	hpkv
魂	hpba
婚	hpbo
荤	hply
浑	hpky
昏	hpbo
溷	hpkj
珲	hpny
阍	hpao
馄	hpqv
诨	hpsy
惛	hpho
碈	hpmo
或	hopf
活	hoka
火	hoch
货	hojo
获	holm
霍	hotu
嚯	hodu
祸	hofj
豁	howh
伙	hojc
和	hoxd
惑	hoph
镬	hozr
藿	holu
钬	hozc
濩	hokr
夥	hoql
嚄	hodr
蠖	hocr
攉	houu
漷	hokt
劐	holp
耠	hoad
佸	hoja
锪	hozh
㸌	hocu
𬴃	honm
及	jicj
即	jiiz
级	jiic
机	jieo
既	jiid
集	jiue
记	jisv
鸡	jirx
极	jiec
几	jioj
季	jixh
肌	jivo
基	jizg
急	jixh
系	jiti
继	jiia
挤	jiuq
计	jisn
剂	jiqp
给	jiid
寄	jiwz
姬	jibq
技	jiuc
祭	jihf
吉	jigd
寂	jiwr
籍	jiro
击	jium
纪	jiiv
忌	jivh
己	jivj
积	jixh
暨	jiif
辑	jiyq
脊	jiwv
疾	jiao
戟	jinp
箕	jirh
激	jikh
济	jikq
矶	jimo
叽	jido
迹	jizu
饥	jiqo
绩	jiio
冀	jiah
棘	jiem
藉	jilo
际	jitf
稷	jixh
妓	jibc
汲	jikc
蓟	jilp
伋	jijc
赍	jino
亟	jirf
髻	jipd
殛	jigf
鲫	jiwz
伎	jijc
稽	jixo
偈	jijf
畸	jiqz
霁	jitq
圾	jigc
嫉	jibo
讥	jiso
奇	jimz
笈	jirc
骥	jinh
嵴	jivv
唧	jidz
齑	jiqf
乩	jiya
戢	jidp
玑	jino
畿	jiiq
芰	jilc
嵇	jixv
洎	jiko
罽	jiyp
笄	jirl
楫	jieq
羁	jiyn
跻	jipq
麂	jixo
垍	jigo
姞	jibd
荠	jilq
蕺	jilp
屐	jicc
跽	jiph
觊	jive
漈	jikf
悸	jihh
缉	jiiq
剞	jimp
鲚	jiwq
觭	jixz
佶	jijd
掎	jiuz
岌	jivc
惎	jizh
耤	jiao
虮	jico
芨	jilc
瘠	jiav
期	jizv
蹐	jipv
犄	jiqz
穄	jixf
堲	jiig
蒺	jilo
墼	jiyg
瀱	jikp
鹡	jiwx
鱾	jiwv
㴔	jikh
徛	jiwz
枅	jiel
𪟝	jias
𫌀	jito
𫓯	jizg
𫓹	jizh
𬯀	jitq
𬶨	jiiw
𬶭	jiwf
加	jwsd
家	jwwj
假	jwjr
价	jwjp
甲	jwsj
架	jwse
夹	jwhh
贾	jwvo
嫁	jwbj
佳	jwjg
钾	jwzs
嘉	jwhd
伽	jwjd
驾	jwsn
痂	jwad
镓	jwzj
颊	jwhw
荚	jwlh
枷	jwed
迦	jwsu
葭	jwlr
岬	jwvs
珈	jwnd
斝	jwdj
笳	jwrd
郏	jwht
瘕	jwar
铗	jwzh
戛	jwfp
稼	jwxj
浃	jwkh
茄	jwld
胛	jwvs
槚	jweo
跏	jwpd
蛱	jwch
袈	jwst
恝	jwah
泇	jwkd
𬂩	jweh
间	jmao
见	jmej
件	jmjq
键	jmzu
剑	jmjp
兼	jmhc
建	jmbu
减	jmwd
煎	jmhc
捡	jmuf
箭	jmrp
剪	jmhp
肩	jmmv
简	jmro
尖	jmym
舰	jmie
贱	jmop
健	jmju
碱	jmmd
歼	jmgl
茧	jmlc
监	jmpa
荐	jmlh
溅	jmkp
渐	jmkt
拣	jmuy
检	jmef
僭	jmjo
谏	jmsh
奸	jmbe
坚	jmpg
鉴	jmpz
笺	jmrp
涧	jmko
践	jmpp
蹇	jmwp
艰	jmri
翦	jmhz
菅	jmlk
俭	jmjf
柬	jmxh
缄	jmid
腱	jmvu
笕	jmre
缣	jmic
锏	jmzo
睑	jmqf
戋	jmfp
鞬	jmtu
謇	jmws
湔	jmkp
踺	jmpu
犍	jmqu
裥	jmto
槛	jmea
蒹	jmlc
搛	jmuc
鲣	jmwg
枧	jmee
戬	jmfp
鹣	jmhx
楗	jmeu
暕	jmoh
谫	jmsp
毽	jmvu
趼	jmpl
篯	jmrp
饯	jmqp
鞯	jmth
牮	jmjq
鳒	jmwc
𬣡	jmsp
将	jdak
讲	jdsq
奖	jdam
酱	jday
姜	jdgb
江	jdku
降	jdtv
蒋	jdlk
僵	jdjf
匠	jdnt
桨	jdae
浆	jdak
犟	jdbq
绛	jdiv
疆	jdbf
缰	jdif
鳉	jdwk
豇	jdzu
洚	jdkv
强	jdbc
耩	jdag
弶	jdby
虹	jdcu
糨	jdpc
礓	jdmf
茳	jdlu
膙	jdvc
叫	jcdi
交	jcab
较	jcyb
教	jcqh
脚	jcvz
角	jcxt
胶	jcvb
浇	jckp
缴	jcih
焦	jcuc
搅	jcue
嚼	jcdk
窖	jced
椒	jcer
娇	jcbp
绞	jcib
跤	jcpb
鲛	jcwb
轿	jcyp
矫	jcop
剿	jcop
蛟	jccb
徼	jcwh
骄	jcnp
礁	jcmc
饺	jcqb
蕉	jclc
铰	jczb
狡	jcmb
皎	jcub
郊	jcat
湫	jckc
姣	jcbb
酵	jcyh
滘	jckd
校	jceb
鹪	jcux
醮	jcyc
皦	jcuh
觉	jcke
敫	jcuh
艽	jclk
茭	jclb
峤	jcvp
佼	jcjb
璬	jcnh
燋	jccc
侥	jcjp
斠	jcqj
皭	jcuk
峧	jcvb
藠	jclu
噍	jcdc
漖	jckh
僬	jcjc
恔	jchb
䴔	jcax
届	jxcd
界	jxqp
接	jxub
借	jxjo
皆	jxvu
解	jxxq
节	jxlz
姐	jxbf
街	jxpg
结	jxid
截	jxnu
杰	jxec
劫	jxgs
戒	jxpl
阶	jxtp
揭	jxuf
介	jxjp
蚧	jxcp
洁	jxkd
捷	jxus
芥	jxlp
藉	jxlo
嗟	jxdu
诘	jxsd
羯	jxgf
桀	jxle
竭	jxif
价	jxjp
桔	jxed
颉	jxgw
疖	jxaz
孑	jxrf
诫	jxsl
婕	jxbs
玠	jxnp
疥	jxap
睫	jxqs
碣	jxmf
絜	jxai
劼	jxgs
秸	jxxd
拮	jxud
檞	jxeq
骱	jxfp
湝	jxku
楷	jxeu
蜐	jxcs
鲒	jxwd
讦	jxse
喈	jxdu
悈	jxhl
褯	jxtr
岊	jxmv
㛃	jxab
进	jnqu
近	jntu
仅	jnjr
金	jnzj
斤	jntj
今	jnja
尽	jncw
劲	jnrs
紧	jnpi
晋	jnfo
禁	jnef
筋	jnrs
津	jnkb
巾	jnrj
锦	jnzr
浸	jnkr
堇	jnla
谨	jnsa
靳	jntt
槿	jnea
衿	jnta
瑾	jnna
烬	jncw
襟	jntf
矜	jnia
瑨	jnno
噤	jndf
溍	jnko
缙	jnio
觐	jnle
祲	jnfr
妗	jnba
